"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"27479907",9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"28807008",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29021403",8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"29222009",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15492925",18,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
"16611748",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19241098",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19253388",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20513142",12,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0
"21802232",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21832092",0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0
"22825934",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"22867051",12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"22922712",3,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"23169495",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"23708187",6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"24564546",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24916645",1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"24952363",0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"25315662",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26235986",6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"27334371",6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"23505216",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17677002",9,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"21745337",4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"22617346",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"23090952",1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"23209433",3,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"28407444",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"23407934",6,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"22521416",10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"26657937",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20683928",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24175892",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25937446",7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"14962666",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20174651",0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"21438139",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22246503",6,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0
"22178256",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24207121",10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"24768552",4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25262651",6,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"28960266",11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29740950",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27806305",2,0,0,1,0,3,0,0,1,0,0,2,0,0,1,0,0,0,0,0
"28608855",1,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0
"15300250",8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"20453063",3,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0
"23134727",5,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"23827709",2,0,0,0,0,4,0,0,1,0,0,9,0,0,0,0,0,0,0,0
"24728844",7,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"26928066",5,0,0,0,0,2,2,1,0,0,0,2,0,0,1,0,0,0,0,0
"28165338",3,0,1,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"28317875",1,0,0,0,1,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"28991257",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30108144",0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"17545556",11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"24998929",4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"25257502",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25294932",3,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,1,0
"25752243",3,0,1,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"25989142",5,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0
"26789910",8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26834018",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26921529",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27694995",5,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"30104731",1,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
"30670789",11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23692895",3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"26067811",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23023333",3,0,0,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,0
"22186213",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23253743",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19898479",6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"22775350",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23350639",9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"24424125",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25655306",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26968334",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29129316",7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11017086",10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"16938851",2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"21440637",0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"21076407",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28288114",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10508524",18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25806950",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26657971",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19287492",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26171716",1,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"28600779",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28647593",0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"24094106",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"24126932",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19646677",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"21457949",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22689534",11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25448322",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"28504353",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25223753",2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"28135719",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10341254",0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"16623851",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"16723537",0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"16819552",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"29145497",1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"9888857",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"19931854",4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
"21658778",11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"23585028",0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0
"25621974",11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15106122",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18349135",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18367085",0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"18374305",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18551756",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20133774",6,1,0,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0
"21308999",13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23185133",4,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"26314684",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29271092",8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8586965",5,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"27166760",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"28641109",9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29152164",7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"10624965",3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"12809671",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"16571880",5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
"17646849",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"18179893",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18179894",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18179895",3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
"18987363",7,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"19109503",1,4,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"19166515",0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
"19582487",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"19896112",11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"20164332",1,7,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"20176116",9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20414140",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"21048216",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21108403",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21193173",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21310003",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21827697",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"21962519",4,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
"22190369",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22738016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"22766611",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"22843504",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23074245",3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"23277129",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23871450",6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24147096",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25045150",7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"25224256",6,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"26559825",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26833134",4,0,0,0,4,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
"26843181",10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"26909962",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"27439707",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27916731",7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28738218",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29788201",7,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
"30017804",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30586385",13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"26807827",0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"28413940",5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21934709",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24870235",2,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"16845472",3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19721433",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20346443",8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"20451256",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30111840",6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"12070251",13,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
"23315884",4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"25768348",7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"27311832",10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"29460469",6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"29551561",2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"7630403",10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"10742108",0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10742109",2,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"27428651",0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"10775102",12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
"18400165",1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0
"9674431",6,0,0,1,0,0,3,0,1,0,0,4,0,0,0,0,0,0,2,0
"16949368",1,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"22210889",3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"23746550",12,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"23874213",3,0,0,0,0,7,1,0,0,0,0,4,1,1,0,0,0,0,1,0
"24553927",1,0,0,0,0,9,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"28619046",5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28848059",9,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"30013181",3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"17761686",6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"19187332",7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"19812673",7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
"23033978",6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24614104",13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"24668549",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26968164",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27131348",2,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
"27378147",1,2,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0
"27595133",0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"27915094",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28514307",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"25807484",6,0,0,0,0,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0
"27862604",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"11707066",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15364959",3,0,0,1,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0
"21145461",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"22914163",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"23349464",2,0,0,1,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"23576762",1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"27716508",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"20510857",0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"22180456",4,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0
"15238450",0,1,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0
"15452856",0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0
"18033766",1,0,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0
"29795476",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18762240",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24487234",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"28763059",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12782716",5,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0
"15456824",1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"19115931",1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"19919575",0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"20479760",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9466968",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"11438699",5,0,0,1,0,1,1,0,0,0,0,8,0,1,0,0,0,0,0,0
"20029941",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24050404",2,0,0,1,2,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"24667445",3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"24996170",7,0,0,0,0,4,0,0,0,0,0,2,0,1,0,1,0,0,0,0
"25311365",2,0,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
"26824476",9,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0
"26843638",0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"27351196",4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"21658582",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"23765050",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10828825",3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"19029289",3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"8506298",5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"16816916",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10571241",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"15820235",1,0,0,1,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"19272360",2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"19796633",0,0,0,0,1,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0
"27184477",2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"9338785",0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
"27219343",7,0,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"10995806",4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16847012",12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10525537",4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
"21440632",8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"10777668",14,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"12796399",2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"15988528",0,0,0,0,0,7,1,0,0,0,0,4,0,0,0,0,0,0,0,0
"11857568",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16835924",4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
"16869982",6,1,1,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"9489699",9,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"9489700",9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9817918",12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11992572",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22397633",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"10882484",0,5,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"1662384",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"26235985",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27159028",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28371085",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"29490693",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24668509",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24726472",9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"26048982",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26834045",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28940898",10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"29366832",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27239039",3,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"23542697",10,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
"23542701",13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"24585383",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30093711",7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27233938",0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0
"11223857",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14659996",1,0,1,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
"16687448",1,0,0,0,0,1,0,0,1,0,0,2,0,7,0,0,0,0,0,0
"16761297",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17197219",2,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"19016890",4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"26998835",2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"9465114",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9653161",7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"29100085",3,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0
"15668168",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"16439214",0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"18044991",1,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0,0,0
"18516090",0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0
"19380880",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"19457867",4,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,1,0
"20308993",6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"27848932",1,0,0,0,0,1,1,0,1,0,0,9,0,0,0,0,0,0,0,0
"12812986",3,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0
"16293762",5,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"17481393",4,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
"17579608",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
