"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"26807827",0,0,0,0,0,0,2,0,0,0,0,3,0,3,0
"28413940",0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
"21934709",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"24870235",0,0,0,0,0,0,5,0,0,0,0,3,0,2,0
"16845472",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"19721433",0,0,0,0,0,0,5,0,0,0,0,0,0,1,0
"20346443",0,0,0,0,0,1,10,0,0,0,0,2,0,0,0
"20451256",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"30111840",0,0,1,0,1,0,8,0,0,0,0,3,0,0,0
"12070251",0,0,0,0,0,0,14,0,0,0,0,1,0,1,0
"23315884",0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
"25768348",0,0,0,0,0,0,9,0,0,0,0,1,0,1,0
"27311832",0,0,0,0,0,0,10,0,0,0,0,0,0,1,0
"29460469",0,0,0,0,0,0,7,0,0,0,0,0,0,3,0
"29551561",0,0,0,0,1,0,2,0,0,0,0,3,0,1,0
"7630403",0,0,0,0,0,0,13,0,0,0,0,1,0,1,0
"10742108",0,0,0,0,0,0,2,0,0,0,0,3,0,0,0
"10742109",0,0,0,0,0,0,4,0,0,0,0,2,0,1,0
"27428651",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
"10775102",0,0,4,0,0,0,16,0,0,0,1,1,0,0,0
"18400165",0,0,3,0,0,0,2,0,0,0,0,6,0,0,0
"9674431",0,0,5,0,0,1,9,0,0,0,1,2,0,0,0
"16949368",1,0,0,0,0,7,5,0,0,0,0,3,0,0,0
"22210889",0,0,0,0,0,4,5,0,0,0,1,1,0,0,0
"23746550",0,0,0,0,0,3,14,0,0,0,0,2,0,0,0
"23874213",0,0,1,0,0,10,6,0,0,0,0,3,0,0,0
"24553927",0,0,1,0,0,3,4,1,0,0,3,5,0,0,0
"28619046",0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
"28848059",0,0,0,0,0,3,11,0,0,0,1,0,0,0,0
"30013181",0,0,0,0,0,0,3,0,0,0,0,4,0,0,0
"17761686",0,0,0,0,0,0,9,0,0,0,0,3,0,0,0
"19187332",0,0,0,0,0,0,9,0,0,0,2,1,0,0,0
"19812673",0,0,0,0,0,0,12,0,0,0,0,0,0,1,0
"23033978",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"24614104",0,0,0,0,0,0,14,0,0,0,0,3,0,0,0
"24668549",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"26968164",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"27131348",0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
"27378147",0,0,0,0,0,0,3,0,0,0,0,9,0,0,0
"27595133",0,0,0,0,0,0,2,0,0,0,0,10,0,0,0
"27915094",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"28514307",0,0,0,0,0,0,5,0,0,0,0,0,0,0,1
"25807484",0,0,0,0,0,1,9,0,0,0,0,6,0,0,0
"27862604",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"11707066",0,0,0,0,0,0,22,0,0,0,0,1,0,0,0
"15364959",3,0,1,0,0,2,8,0,0,0,0,6,0,0,0
"21145461",0,0,0,0,0,1,1,0,0,0,0,2,0,0,0
"22914163",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"23349464",0,0,1,0,0,2,4,0,0,0,2,4,0,0,0
"23576762",0,0,0,0,0,0,3,0,0,0,2,6,0,0,0
"27716508",0,0,1,0,0,0,1,0,0,0,0,5,0,0,0
"20510857",0,0,0,0,0,0,3,0,0,0,0,6,0,0,0
"22180456",0,0,0,0,0,0,10,0,0,0,0,2,0,0,0
"15238450",0,0,0,0,0,0,1,0,0,0,2,8,0,0,0
"15452856",0,0,0,0,0,0,3,0,0,0,1,6,0,0,0
"18033766",0,0,0,0,0,1,2,0,0,0,1,8,0,0,0
"29795476",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"18762240",0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
"24487234",0,0,0,0,0,1,2,0,0,0,0,5,0,0,0
"28763059",0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
"12782716",0,0,0,0,0,1,8,0,0,0,1,2,0,0,0
"15456824",0,0,0,0,0,0,2,0,0,0,0,8,0,0,0
"19115931",0,0,0,0,0,0,2,0,0,0,0,3,0,0,0
"19919575",0,0,0,0,0,0,2,0,0,0,0,23,0,0,0
"20479760",0,0,0,0,0,0,11,0,0,0,0,1,0,0,0
"9466968",0,0,0,0,0,0,1,0,0,0,2,2,0,0,0
"11438699",0,0,0,0,0,2,10,0,0,0,1,4,0,0,0
"20029941",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"24050404",0,0,0,0,0,0,6,0,0,0,2,22,0,0,0
"24667445",0,0,0,0,0,0,2,0,0,0,0,3,0,0,0
"24996170",0,0,0,0,0,0,10,0,0,0,0,8,0,0,0
"25311365",0,0,0,0,0,1,4,0,0,0,1,9,1,0,0
"26824476",0,0,0,0,0,0,12,1,0,0,0,5,0,0,0
"26843638",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"27351196",0,0,0,0,0,0,7,0,0,0,0,2,0,0,0
"21658582",0,0,0,0,0,1,11,0,0,0,0,0,0,1,0
"23765050",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"10828825",0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
"19029289",0,1,0,0,0,0,3,0,0,0,0,2,0,0,0
"8506298",0,1,0,0,0,1,5,0,0,0,0,0,0,0,0
"16816916",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10571241",0,0,0,0,0,0,5,0,0,0,0,5,0,0,0
"15820235",0,0,0,0,0,0,10,0,0,0,2,7,0,0,0
"19272360",0,0,0,0,0,0,6,0,0,0,0,10,0,0,0
"19796633",0,0,0,0,0,0,4,0,0,0,1,10,0,1,0
"27184477",0,0,0,0,0,0,6,0,0,0,0,3,0,0,0
"9338785",0,0,0,0,0,0,4,0,0,0,0,11,0,0,0
"27219343",0,0,0,0,0,1,8,0,0,0,0,3,0,1,0
"10995806",0,0,0,0,0,2,3,0,0,0,6,0,0,0,0
"16847012",0,0,0,0,0,2,11,0,0,0,3,1,0,0,0
"10525537",0,0,0,0,0,0,6,0,0,0,0,3,0,0,0
"21440632",0,0,0,0,0,0,5,0,0,0,1,7,0,0,0
"10777668",0,0,0,0,0,0,17,0,0,0,0,3,0,0,1
"12796399",0,0,0,0,0,1,3,0,0,0,3,2,0,0,0
"15988528",0,0,1,0,0,2,0,0,0,0,0,5,0,0,0
"11857568",0,0,0,0,0,0,5,0,0,0,0,2,0,0,0
"16835924",0,0,0,0,0,0,5,0,0,0,0,4,0,0,0
"16869982",0,0,0,0,0,2,9,0,0,0,0,3,0,0,0
"9489699",0,0,0,0,0,1,14,0,0,0,1,6,0,0,0
"9489700",0,0,0,0,0,0,16,0,0,0,2,4,0,0,0
"9817918",0,0,0,0,0,0,11,0,0,0,0,2,0,0,0
"11992572",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"22397633",0,0,0,0,0,0,7,0,0,0,0,0,0,1,0
"10882484",0,0,0,0,0,1,2,0,0,0,2,6,0,0,0
"1662384",0,0,0,0,0,0,1,0,0,0,1,4,0,0,1
"26235985",0,1,0,0,0,0,10,0,0,0,0,1,0,0,0
"27159028",0,1,1,0,0,2,8,0,0,0,0,0,0,0,0
"28371085",0,4,0,0,0,0,8,0,0,0,0,0,0,0,0
"29490693",0,1,0,0,0,1,7,0,0,0,0,0,0,0,0
"24668509",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"24726472",0,0,0,0,0,0,9,0,0,0,0,2,0,0,0
"26048982",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"26834045",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"28940898",0,0,0,0,0,1,11,0,0,0,0,0,0,0,0
"29366832",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"27239039",0,0,0,0,0,2,3,0,0,0,0,7,0,0,0
"23542697",0,0,1,0,0,0,8,0,0,0,0,5,0,0,0
"23542701",0,0,0,0,0,0,13,0,0,0,0,1,0,0,0
"24585383",0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
"30093711",0,0,0,0,0,0,6,0,0,0,1,3,1,0,0
"27233938",0,0,0,0,0,0,1,0,0,0,0,5,0,0,0
"11223857",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"14659996",0,0,0,0,0,0,4,0,0,0,0,5,0,0,0
"16687448",0,0,1,0,3,0,4,0,0,0,0,4,0,0,0
"16761297",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"17197219",0,0,0,0,0,0,3,0,0,0,1,1,0,0,0
"19016890",0,0,0,0,0,0,4,0,0,0,0,2,0,1,0
"26998835",0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
"9465114",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"9653161",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"29100085",0,1,0,0,0,1,4,0,0,0,1,2,0,0,0
"15668168",0,0,0,0,0,1,2,0,0,0,0,5,0,1,0
"16439214",0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
"18044991",0,0,0,0,0,2,3,0,0,0,0,8,0,0,0
"18516090",0,0,0,0,0,1,3,0,0,0,0,6,0,0,0
"19380880",0,0,0,0,0,0,1,0,0,0,0,7,0,0,0
"19457867",0,0,0,0,0,2,4,0,0,0,2,3,0,0,0
"20308993",0,0,0,0,0,0,8,0,0,0,0,4,0,0,0
"27848932",0,0,1,0,0,0,2,0,0,0,0,12,0,0,0
"12812986",0,0,0,0,1,2,6,0,0,0,0,12,0,0,0
"16293762",0,0,0,0,0,0,7,0,0,0,2,3,0,0,0
"17481393",0,0,0,0,0,0,6,0,0,0,2,3,0,0,0
"17579608",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"17825401",0,0,0,0,0,0,5,0,1,0,0,14,0,0,0
"18317464",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"18762802",0,0,2,0,0,2,3,0,0,0,0,6,0,1,0
"19077115",0,0,0,0,0,0,11,0,0,0,0,1,0,0,0
"19188535",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"19191256",0,0,0,0,0,0,12,0,0,0,1,2,0,0,0
"19606485",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"19778507",0,0,0,0,0,0,2,0,0,0,0,18,0,0,0
"20002455",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"20139976",0,0,0,0,0,0,2,0,0,0,0,15,0,0,0
"20188653",0,0,0,0,0,0,1,0,0,0,0,8,0,5,0
"21471969",0,0,0,0,0,0,1,0,0,0,2,13,0,0,0
"21569632",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"22385968",0,0,0,0,0,0,1,0,0,0,0,4,0,1,0
"23439118",0,0,0,0,0,0,2,0,0,0,1,5,0,0,0
"23732877",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"24126926",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"24516667",0,0,1,0,0,0,3,0,0,0,0,4,0,0,0
"25821909",0,0,1,0,0,0,5,0,0,0,0,8,0,0,0
"26299970",0,1,0,0,0,0,6,0,0,0,0,7,0,0,0
"26301809",0,0,0,0,0,0,6,0,0,0,0,1,0,0,0
"26553875",0,0,0,0,0,0,2,0,0,0,0,6,0,0,0
"26728564",0,0,0,0,0,0,2,0,0,0,0,8,0,0,0
"26728762",0,0,0,0,0,0,7,0,0,0,1,2,0,0,0
"26976042",0,0,2,0,0,2,3,0,0,0,0,4,0,0,0
"29643329",0,0,0,0,0,0,2,0,0,0,0,5,0,0,0
"29643356",0,0,1,0,0,0,2,0,0,0,1,3,0,0,1
"20624590",0,0,1,0,0,0,1,0,0,0,0,19,0,0,0
"22832659",0,0,0,0,0,0,2,0,0,0,0,4,0,0,0
"27752079",0,0,0,0,1,0,5,0,0,0,1,6,0,0,0
"27829159",0,0,0,0,0,0,6,0,0,0,0,6,0,0,0
"27271353",0,0,0,0,0,0,5,0,0,0,0,1,0,0,0
"20952458",0,0,0,0,0,0,9,0,0,0,0,7,0,0,0
"26247861",0,0,0,0,0,0,2,0,0,0,0,7,0,0,0
"29396406",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"15207911",0,0,0,0,0,0,6,0,0,0,0,4,0,0,0
"18055845",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"19640847",0,0,0,0,0,0,3,0,0,0,0,11,0,0,0
"10527873",0,0,0,0,0,0,7,0,0,0,0,3,0,0,0
"17713528",0,0,0,0,0,0,4,0,0,0,1,5,0,0,0
"19051237",0,0,0,0,0,0,10,0,0,0,0,1,0,0,0
"19096451",0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
"21184590",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"21295225",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"23414593",0,0,0,0,0,0,3,0,0,0,0,12,0,1,0
"23754400",0,0,0,0,0,0,1,0,0,0,0,6,0,1,0
"12050665",0,0,1,0,0,0,3,0,0,0,1,15,0,0,0
"16007083",0,0,0,0,0,0,5,0,0,0,0,8,0,0,0
"17678855",0,0,3,0,0,0,4,0,0,0,3,4,0,0,0
"18728693",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"19026749",0,0,1,0,0,0,3,0,0,0,0,8,0,0,0
"19386638",0,0,1,0,0,0,3,0,0,0,0,2,0,0,0
"9247261",0,0,0,0,0,0,4,0,0,0,0,5,0,1,0
"9334308",0,0,0,0,0,0,5,0,0,0,0,6,0,1,0
"18562615",0,0,3,0,0,1,4,0,0,0,0,5,0,0,0
"18697905",0,0,0,0,0,1,14,0,0,0,0,4,0,0,0
"18706405",0,0,0,0,0,3,4,0,0,0,0,5,0,0,0
"7590232",0,0,0,0,0,0,8,0,0,0,0,4,0,0,0
"12193642",0,0,0,0,0,0,3,0,0,0,0,4,0,0,0
"15608638",0,0,0,0,0,5,8,0,0,0,0,2,0,0,0
"16137622",0,0,0,0,0,5,7,0,0,0,0,3,0,0,0
"17420000",0,0,1,0,0,0,6,0,0,0,0,7,0,0,0
"18276760",0,0,0,0,0,2,3,0,0,0,1,5,0,0,0
"18326838",0,1,0,0,0,0,4,0,0,0,1,4,0,0,0
"19195802",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"20702565",0,0,0,0,0,2,6,0,0,0,0,3,0,0,0
"16417872",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"17108972",0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
"17450125",0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
"18056690",0,1,1,0,0,0,4,0,0,0,0,1,0,0,0
"18354150",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"19109891",0,0,1,0,0,0,3,0,0,0,0,2,0,0,0
"19818935",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"22796527",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"23185011",0,0,1,0,0,0,2,0,0,0,0,5,0,0,0
"23900271",0,0,0,0,1,0,10,0,0,0,0,2,0,0,0
"25227141",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"25660133",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"26081639",0,0,0,0,0,0,3,0,0,0,0,0,0,1,0
"26365034",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"3282674",0,0,0,0,0,0,7,0,0,0,1,0,0,0,0
"3319190",0,0,0,0,0,0,1,0,0,0,2,2,0,0,0
"8349731",0,0,0,0,0,0,2,0,0,0,3,6,0,0,0
"10976074",0,0,6,0,0,0,6,0,0,0,0,2,0,0,0
"14657503",0,0,8,0,0,4,8,0,0,0,0,1,0,0,0
"18228241",0,0,2,0,0,0,4,0,0,0,0,0,0,0,0
"18272483",0,0,4,0,0,1,3,0,0,0,1,2,0,0,0
"9563950",0,0,6,0,0,1,9,0,0,0,0,3,0,0,0
"24614070",0,1,1,0,0,2,10,0,0,0,0,0,0,0,0
"30478443",0,0,0,0,0,9,1,0,0,0,0,5,0,0,0
"19401682",0,0,0,0,0,0,12,0,0,0,0,1,0,0,0
"23536706",0,0,0,0,0,0,3,0,0,0,0,9,0,0,0
"23720743",0,0,0,0,0,1,3,0,0,0,1,7,0,0,0
"24599690",0,0,0,0,0,0,11,0,0,0,0,1,0,0,0
"26176695",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"18060736",0,0,0,0,0,0,8,0,0,0,0,1,0,0,0
"18283277",0,0,1,0,0,0,8,0,0,0,0,0,0,0,0
"29191242",0,0,0,0,0,0,5,0,0,0,1,1,0,0,0
"23890587",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"15454437",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
"16738002",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"18276729",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"18845608",0,0,0,0,0,0,2,0,0,0,0,7,0,0,0
"22311982",0,0,0,0,0,1,0,0,0,0,0,4,0,0,1
"28670437",0,0,0,0,0,0,5,0,0,0,0,1,0,0,0
"16899223",0,0,0,0,0,0,7,0,0,0,1,3,0,0,0
"18084291",0,0,0,0,0,0,8,0,0,0,0,3,0,0,0
"18364354",0,0,0,0,0,0,1,0,0,0,1,7,0,0,0
"18536731",0,0,0,0,0,0,1,0,0,0,0,10,0,0,0
"18667548",0,0,0,0,0,0,1,0,0,0,0,8,0,0,0
"19193627",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"19279261",0,0,0,0,0,0,1,0,0,0,0,7,0,0,0
"19372736",0,0,0,0,0,0,1,0,0,0,0,10,0,0,0
"23832105",0,0,0,0,0,0,11,0,0,0,0,2,0,0,0
"23912628",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"25129042",0,0,0,0,0,0,8,0,0,0,0,2,0,0,0
"27651234",0,4,0,0,0,0,8,0,0,0,0,0,0,0,0
"9811881",0,0,0,0,0,0,4,0,0,0,1,5,0,0,0
"17065071",0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
"21114665",0,0,0,0,0,0,6,1,0,0,0,0,0,0,0
"22003227",0,0,0,0,1,1,11,2,0,0,0,4,0,0,0
"3335642",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"12679234",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"16321170",0,0,0,0,0,1,11,0,0,0,1,1,0,0,0
"16380905",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"20414250",0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
"21302347",0,0,0,0,0,1,8,0,0,0,0,1,0,0,0
"25416705",0,0,0,0,0,1,8,0,0,0,1,5,0,0,0
"25847191",0,0,0,0,0,1,4,0,0,0,0,2,0,0,0
"27801893",0,0,0,0,3,1,6,0,0,0,1,3,0,0,0
"29892012",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"15717291",0,0,0,0,0,0,13,0,0,0,0,0,0,1,0
"18205172",0,0,0,0,0,0,9,0,0,0,0,0,0,1,0
"20844125",0,0,0,0,0,0,2,0,0,0,0,8,0,1,2
"27483345",0,0,0,0,0,0,6,0,0,0,0,2,0,1,0
"22559203",0,0,0,0,0,0,12,0,0,0,1,0,0,1,0
"11333982",0,0,0,0,0,0,2,0,0,0,0,4,0,4,0
"1362221",0,0,0,0,0,0,11,0,0,0,0,0,0,3,0
"17332411",0,0,0,0,0,0,1,0,0,0,0,1,0,6,0
"19017537",0,0,2,0,0,0,3,0,0,0,0,6,0,3,0
"19058789",0,0,0,0,0,0,6,0,0,0,0,0,0,1,0
"25792691",0,0,0,0,0,0,6,0,0,0,0,0,0,2,0
"9354330",0,0,0,0,0,0,3,0,0,0,0,3,0,5,0
"27223645",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"14960015",0,0,0,0,0,0,0,0,0,0,1,6,0,0,0
"26830142",0,0,0,0,0,0,2,0,0,0,1,10,0,0,0
"9298901",0,0,1,0,0,0,0,0,0,0,2,7,0,0,0
"27008544",0,0,1,0,0,0,7,0,0,0,1,4,0,0,0
"22368300",0,0,0,0,0,0,8,0,0,0,0,2,0,0,0
"28325891",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"18405873",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"21294719",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"23099646",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"24922073",0,0,0,0,0,0,2,0,0,0,0,3,0,1,0
"25641759",0,0,0,0,0,0,16,0,0,0,0,1,0,0,0
"25707398",0,0,0,0,0,0,10,0,0,0,0,1,0,0,0
"25920557",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"25944381",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"26922654",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"27112495",0,0,1,0,0,0,3,0,0,0,0,3,0,0,0
"28053047",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"28167836",0,0,0,0,0,0,4,0,0,0,0,4,0,0,0
"29034068",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"28017370",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"28017372",1,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"28017373",0,0,0,0,0,2,12,0,0,0,0,3,0,0,0
"28487885",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"29162653",0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
"23647072",0,0,0,0,0,0,8,0,0,0,0,6,0,0,0
"24697219",0,0,0,0,0,0,9,0,0,0,1,0,0,0,0
"3066688",0,0,0,0,0,0,5,0,0,0,3,0,0,0,0
"16702976",1,0,0,0,0,1,7,0,0,0,0,11,0,0,0
"19000991",0,0,0,1,0,2,3,0,0,0,0,4,0,0,0
"8224839",0,0,0,2,0,0,13,0,0,0,0,1,0,0,0
"15805155",0,1,1,0,0,0,7,0,0,0,0,0,0,0,1
"16826528",0,1,0,0,0,0,6,0,0,0,0,0,0,0,1
"19264732",0,1,0,0,0,0,9,0,0,0,0,0,0,0,0
"22801426",0,1,0,0,0,2,1,0,0,0,0,3,0,0,0
"26808425",0,3,0,0,0,0,6,0,0,0,0,1,0,0,0
"27789404",0,3,0,0,0,0,12,0,0,0,0,6,0,0,0
"28057753",0,3,0,0,0,0,11,0,0,0,2,1,0,0,0
"11778052",0,1,0,0,0,0,8,0,0,0,13,6,0,0,0
"15541314",0,0,2,0,0,0,4,0,0,0,1,3,0,0,0
"17277769",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"18832563",0,0,0,0,0,0,0,0,0,0,4,7,0,0,0
"19556253",0,0,0,0,0,2,14,0,0,0,0,3,0,0,0
"22558107",0,0,0,0,0,0,10,0,0,0,3,3,0,0,0
"23263185",0,0,0,0,0,0,1,0,0,0,3,6,0,0,0
"24818597",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"7935836",0,0,0,0,0,0,8,0,0,0,5,4,0,0,0
"9561852",0,0,0,0,0,0,4,0,0,0,2,1,0,0,0
"9603962",0,0,0,0,0,0,3,0,0,0,11,4,0,0,0
"23172145",0,0,0,0,0,0,4,0,0,0,1,2,0,0,0
"27260404",0,0,1,0,0,0,5,0,0,0,0,5,0,0,0
"18322702",0,0,3,0,0,0,11,0,0,0,0,0,0,0,0
"19172991",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"26010655",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"12525552",0,0,0,0,0,0,9,0,0,0,0,1,0,0,0
"15024396",0,0,0,0,0,0,13,0,0,0,0,6,0,0,0
"16252243",0,0,0,0,0,0,9,0,0,0,0,3,0,0,0
"16267555",0,0,0,0,0,0,3,0,0,0,1,3,0,0,0
"16935268",0,0,0,0,0,0,5,0,0,0,0,3,0,0,0
"17320162",0,1,0,0,0,7,6,0,0,0,1,4,0,0,0
"17948868",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"17948901",0,0,1,0,0,0,8,0,0,0,0,0,0,0,0
"18424904",0,0,0,0,0,1,13,0,0,0,0,0,0,0,0
"18562208",0,0,0,0,0,1,2,0,0,0,0,7,0,0,0
"21575668",0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
"24520327",0,0,0,0,1,0,9,0,0,0,0,3,0,0,0
"25290267",0,0,0,0,0,2,6,0,0,0,0,1,0,0,0
"26002543",0,0,0,0,0,0,6,0,0,0,0,1,0,0,0
"27755371",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"28809922",0,0,0,0,0,0,4,0,0,0,1,11,0,0,0
"2907320",0,2,0,0,0,0,3,0,0,0,0,1,0,0,0
"29964155",0,0,0,0,0,0,2,0,0,0,0,4,0,0,0
"7909289",0,0,0,0,0,0,3,0,0,0,0,5,0,0,0
"15706485",0,0,0,0,0,0,5,0,0,0,0,0,0,1,0
"17299436",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"19353645",0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
"27465822",0,0,0,0,0,0,7,0,0,0,0,0,0,2,0
"27648933",0,0,0,0,0,1,6,0,0,0,0,0,0,2,0
"29506490",0,0,1,0,0,0,10,0,0,0,0,0,0,2,0
"18812405",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"19809484",0,1,0,0,0,0,5,0,0,0,0,0,0,0,0
"19904302",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"22085995",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"11161563",0,0,0,0,0,0,15,0,0,0,0,3,0,0,0
"18450376",0,1,0,0,0,0,1,0,0,0,0,5,0,0,0
"19850283",0,0,0,0,0,0,10,0,0,0,0,1,0,1,0
"20571502",0,0,1,0,0,1,7,0,0,0,0,6,0,0,0
"10389937",0,0,0,0,0,0,3,0,0,0,1,3,0,0,0
"10984508",0,0,0,0,0,1,2,0,0,0,1,5,0,0,0
"21672356",0,0,0,0,0,0,4,0,0,0,2,1,0,0,0
"23685357",0,0,0,0,0,0,4,0,0,0,0,5,0,0,0
"18369103",0,0,0,0,0,0,12,1,0,0,0,4,0,0,0
"18760695",0,0,0,0,0,0,1,0,0,0,0,9,0,0,0
"19632177",0,0,0,0,1,0,0,0,0,0,0,5,0,0,0
"20393464",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
"23633123",0,0,0,0,0,2,9,0,0,0,0,1,0,0,0
"7477376",0,0,0,0,0,0,2,1,0,0,1,7,0,0,0
"8033211",0,0,0,0,0,0,4,0,0,0,2,4,0,0,0
"9168115",0,0,0,0,0,0,5,0,0,0,2,6,0,0,0
"27404287",0,0,0,0,0,2,7,0,0,0,0,0,0,0,2
"10600740",0,0,0,0,0,7,2,0,0,0,0,5,0,0,0
"17046690",0,0,0,0,0,4,0,0,0,0,0,3,0,0,1
"18187655",0,0,0,0,0,16,4,0,0,0,0,4,0,0,0
"19539635",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"19710308",0,0,0,0,0,3,2,0,0,0,0,9,0,0,0
"23867117",0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
"26930261",0,0,0,0,0,2,6,0,0,0,0,1,0,0,0
"29526366",0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
"11799247",0,0,0,0,0,3,1,0,0,0,0,6,0,0,0
"12774124",0,0,1,0,0,4,5,0,0,0,1,6,0,0,0
"19559077",0,0,0,0,0,2,3,0,0,0,0,1,0,0,0
"18179891",0,0,0,0,0,1,16,0,0,0,0,0,0,0,0
"18555785",0,0,0,0,0,2,4,0,0,0,0,3,0,0,0
